beta_1,beta_2,beta_3,init_quality,accuracy
0.24,0.48,0.28,0.55,0.791428571
0.24,0.48,0.28,0.6,0.791428571
0.24,0.48,0.28,0.65,0.791428571
0.24,0.48,0.28,0.7,0.791428571
0.24,0.48,0.28,0.75,0.791428571
0.24,0.48,0.28,0.8,0.791428571
0.24,0.48,0.28,0.85,0.791428571
0.24,0.48,0.28,0.9,0.791428571
0.24,0.48,0.28,0.95,0.791428571
0.28,0.44,0.28,0.5,0.791428571
0.28,0.44,0.28,0.55,0.791428571
0.28,0.44,0.28,0.6,0.791428571
0.28,0.44,0.28,0.65,0.791428571
0.28,0.44,0.28,0.7,0.791428571
0.28,0.44,0.28,0.75,0.791428571
0.28,0.44,0.28,0.8,0.791428571
0.28,0.44,0.28,0.85,0.791428571
0.28,0.44,0.28,0.9,0.791428571
0.28,0.44,0.28,0.95,0.791428571
0.32,0.4,0.28,0.5,0.791428571
0.32,0.4,0.28,0.55,0.791428571
0.32,0.4,0.28,0.6,0.791428571
0.32,0.4,0.28,0.65,0.791428571
0.32,0.4,0.28,0.7,0.791428571
0.32,0.4,0.28,0.75,0.791428571
0.32,0.4,0.28,0.8,0.791428571
0.32,0.4,0.28,0.85,0.791428571
0.32,0.4,0.28,0.9,0.791428571
0.36,0.36,0.28,0.5,0.791428571
0.36,0.36,0.28,0.55,0.791428571
0.36,0.36,0.28,0.6,0.791428571
0.36,0.36,0.28,0.65,0.791428571
0.36,0.36,0.28,0.7,0.791428571
0.36,0.36,0.28,0.75,0.791428571
0.36,0.36,0.28,0.8,0.791428571
0.36,0.36,0.28,0.85,0.791428571
0.4,0.32,0.28,0.5,0.791428571
0.4,0.32,0.28,0.55,0.791428571
0.4,0.32,0.28,0.6,0.791428571
0.4,0.32,0.28,0.65,0.791428571
0.4,0.32,0.28,0.7,0.791428571
0.4,0.32,0.28,0.75,0.791428571
0.4,0.32,0.28,0.8,0.791428571
0.44,0.28,0.28,0.5,0.791428571
0.44,0.28,0.28,0.55,0.791428571
0.44,0.28,0.28,0.6,0.791428571
0.44,0.28,0.28,0.65,0.791428571
0.44,0.28,0.28,0.7,0.791428571
0.44,0.28,0.28,0.75,0.791428571
0.44,0.28,0.28,0.8,0.791428571
0.56,0.16,0.28,0.7,0.791428571
0.56,0.16,0.28,0.75,0.791428571
0.64,0.04,0.32,0.55,0.791428571
0.56,0.16,0.28,0.8,0.79
0.64,0,0.36,0.95,0.79
0.56,0.16,0.28,0.85,0.788571429
0.56,0.16,0.28,0.9,0.788571429
0.56,0.16,0.28,0.95,0.788571429
0.64,0.04,0.32,0.6,0.788571429
0.64,0.04,0.32,0.65,0.788571429
0.6,0.12,0.28,0.5,0.787142857
0.6,0.12,0.28,0.55,0.787142857
0.6,0.12,0.28,0.6,0.787142857
0.6,0.12,0.28,0.65,0.787142857
0.6,0.12,0.28,0.7,0.787142857
0.64,0.04,0.32,0.7,0.787142857
0.64,0.04,0.32,0.75,0.785714286
0.64,0.04,0.32,0.8,0.785714286
0.64,0.04,0.32,0.85,0.785714286
0.64,0.04,0.32,0.9,0.785714286
0.64,0.04,0.32,0.95,0.785714286
0.6,0.12,0.28,0.75,0.784285714
0.6,0.12,0.28,0.8,0.781428571
0.6,0.12,0.28,0.85,0.78
0.6,0.12,0.28,0.9,0.778571429
0.6,0.12,0.28,0.95,0.778571429
0.64,0.08,0.28,0.5,0.778571429
0.64,0.08,0.28,0.55,0.778571429
0.64,0.08,0.28,0.6,0.778571429
0.64,0.08,0.28,0.65,0.778571429
0.64,0.08,0.28,0.7,0.778571429
0.64,0.08,0.28,0.75,0.778571429
0.64,0.08,0.28,0.8,0.778571429
0.64,0.08,0.28,0.85,0.778571429
0.64,0.08,0.28,0.9,0.778571429
0.68,0,0.32,0.5,0.777142857
0.68,0,0.32,0.55,0.777142857
0.68,0,0.32,0.6,0.777142857
0.68,0,0.32,0.65,0.777142857
0.68,0,0.32,0.7,0.777142857
0.68,0,0.32,0.75,0.777142857
0.68,0,0.32,0.8,0.775714286
0.68,0,0.32,0.85,0.775714286
0.64,0.08,0.28,0.95,0.774285714
0.68,0,0.32,0.9,0.774285714
0.68,0,0.32,0.95,0.772857143
0,0.76,0.24,0.5,0.771428571
0,0.76,0.24,0.55,0.771428571
0,0.76,0.24,0.6,0.771428571
0,0.76,0.24,0.65,0.771428571
0,0.76,0.24,0.7,0.771428571
0,0.76,0.24,0.75,0.771428571
0,0.76,0.24,0.8,0.771428571
0,0.76,0.24,0.85,0.771428571
0,0.76,0.24,0.9,0.771428571
0,0.76,0.24,0.95,0.771428571
0.04,0.72,0.24,0.5,0.771428571
0.04,0.72,0.24,0.55,0.771428571
0.04,0.72,0.24,0.6,0.771428571
0.04,0.72,0.24,0.65,0.771428571
0.04,0.72,0.24,0.7,0.771428571
0.04,0.72,0.24,0.75,0.771428571
0.04,0.72,0.24,0.8,0.771428571
0.04,0.72,0.24,0.85,0.771428571
0.04,0.72,0.24,0.9,0.771428571
0.04,0.72,0.24,0.95,0.771428571
0.08,0.68,0.24,0.5,0.771428571
0.08,0.68,0.24,0.55,0.771428571
0.08,0.68,0.24,0.6,0.771428571
0.08,0.68,0.24,0.65,0.771428571
0.08,0.68,0.24,0.7,0.771428571
0.08,0.68,0.24,0.75,0.771428571
0.08,0.68,0.24,0.8,0.771428571
0.08,0.68,0.24,0.85,0.771428571
0.08,0.68,0.24,0.9,0.771428571
0.08,0.68,0.24,0.95,0.771428571
0.12,0.64,0.24,0.5,0.771428571
0.12,0.64,0.24,0.55,0.771428571
0.12,0.64,0.24,0.6,0.771428571
0.12,0.64,0.24,0.65,0.771428571
0.12,0.64,0.24,0.7,0.771428571
0.12,0.64,0.24,0.75,0.771428571
0.12,0.64,0.24,0.8,0.771428571
0.12,0.64,0.24,0.85,0.771428571
0.12,0.64,0.24,0.9,0.771428571
0.12,0.64,0.24,0.95,0.771428571
0.16,0.6,0.24,0.5,0.771428571
0.16,0.6,0.24,0.55,0.771428571
0.16,0.6,0.24,0.6,0.771428571
0.16,0.6,0.24,0.65,0.771428571
0.16,0.6,0.24,0.7,0.771428571
0.16,0.6,0.24,0.75,0.771428571
0.16,0.6,0.24,0.8,0.771428571
0.16,0.6,0.24,0.85,0.771428571
0.2,0.56,0.24,0.5,0.771428571
0.2,0.56,0.24,0.55,0.771428571
0.2,0.56,0.24,0.6,0.771428571
0.2,0.56,0.24,0.65,0.771428571
0.2,0.56,0.24,0.7,0.771428571
0.2,0.56,0.24,0.75,0.771428571
0.24,0.52,0.24,0.5,0.771428571
0.24,0.52,0.24,0.55,0.771428571
0.24,0.52,0.24,0.6,0.771428571
0.24,0.52,0.24,0.65,0.771428571
0.24,0.52,0.24,0.7,0.771428571
0.28,0.48,0.24,0.5,0.771428571
0.28,0.48,0.24,0.55,0.771428571
0.28,0.48,0.24,0.6,0.771428571
0.28,0.48,0.24,0.65,0.771428571
0.32,0.44,0.24,0.5,0.771428571
0.32,0.44,0.24,0.55,0.771428571
0.32,0.44,0.24,0.6,0.771428571
0.32,0.44,0.24,0.65,0.771428571
0.36,0.4,0.24,0.5,0.771428571
0.36,0.4,0.24,0.55,0.771428571
0.36,0.4,0.24,0.6,0.771428571
0.4,0.36,0.24,0.5,0.771428571
0.4,0.36,0.24,0.55,0.771428571
0.4,0.36,0.24,0.6,0.771428571
0.44,0.32,0.24,0.5,0.771428571
0.44,0.32,0.24,0.55,0.771428571
0.48,0.28,0.24,0.5,0.771428571
0.16,0.6,0.24,0.9,0.77
0.2,0.56,0.24,0.8,0.77
0.2,0.56,0.24,0.85,0.77
0.24,0.52,0.24,0.75,0.77
0.28,0.48,0.24,0.7,0.77
0.28,0.48,0.24,0.75,0.77
0.32,0.44,0.24,0.7,0.77
0.36,0.4,0.24,0.65,0.77
0.36,0.4,0.24,0.7,0.77
0.36,0.4,0.24,0.85,0.77
0.4,0.36,0.24,0.65,0.77
0.4,0.36,0.24,0.7,0.77
0.4,0.36,0.24,0.75,0.77
0.4,0.36,0.24,0.8,0.77
0.4,0.36,0.24,0.85,0.77
0.44,0.32,0.24,0.6,0.77
0.44,0.32,0.24,0.65,0.77
0.44,0.32,0.24,0.7,0.77
0.44,0.32,0.24,0.75,0.77
0.44,0.32,0.24,0.8,0.77
0.44,0.32,0.24,0.85,0.77
0.44,0.32,0.24,0.95,0.77
0.48,0.28,0.24,0.55,0.77
0.48,0.28,0.24,0.6,0.77
0.16,0.6,0.24,0.95,0.768571429
0.2,0.56,0.24,0.9,0.768571429
0.2,0.56,0.24,0.95,0.768571429
0.24,0.52,0.24,0.8,0.768571429
0.24,0.52,0.24,0.85,0.768571429
0.24,0.52,0.24,0.9,0.768571429
0.24,0.52,0.24,0.95,0.768571429
0.28,0.48,0.24,0.8,0.768571429
0.28,0.48,0.24,0.85,0.768571429
0.28,0.48,0.24,0.9,0.768571429
0.28,0.48,0.24,0.95,0.768571429
0.32,0.44,0.24,0.75,0.768571429
0.32,0.44,0.24,0.8,0.768571429
0.32,0.44,0.24,0.85,0.768571429
0.32,0.44,0.24,0.9,0.768571429
0.36,0.4,0.24,0.75,0.768571429
0.36,0.4,0.24,0.8,0.768571429
0.4,0.36,0.24,0.9,0.768571429
0.44,0.32,0.24,0.9,0.768571429
0.48,0.28,0.24,0.85,0.768571429
0.48,0.28,0.24,0.9,0.768571429
0.48,0.28,0.24,0.95,0.768571429
0.68,0.04,0.28,0.5,0.768571429
0.32,0.44,0.24,0.95,0.767142857
0.36,0.4,0.24,0.9,0.767142857
0.36,0.4,0.24,0.95,0.767142857
0.4,0.36,0.24,0.95,0.767142857
0.48,0.28,0.24,0.65,0.767142857
0.48,0.28,0.24,0.7,0.767142857
0.48,0.28,0.24,0.75,0.767142857
0.48,0.28,0.24,0.8,0.767142857
0.52,0.24,0.24,0.5,0.767142857
0.52,0.24,0.24,0.55,0.767142857
0.52,0.24,0.24,0.6,0.767142857
0.52,0.24,0.24,0.65,0.767142857
0.52,0.24,0.24,0.7,0.767142857
0.52,0.24,0.24,0.75,0.767142857
0.52,0.24,0.24,0.8,0.767142857
0.52,0.24,0.24,0.85,0.767142857
0.52,0.24,0.24,0.9,0.767142857
0.56,0.2,0.24,0.55,0.767142857
0.56,0.2,0.24,0.6,0.767142857
0.56,0.2,0.24,0.65,0.767142857
0.56,0.2,0.24,0.7,0.767142857
0.56,0.2,0.24,0.75,0.767142857
0.56,0.2,0.24,0.8,0.767142857
0.6,0.16,0.24,0.5,0.767142857
0.68,0.04,0.28,0.55,0.767142857
0.52,0.24,0.24,0.95,0.765714286
0.56,0.2,0.24,0.5,0.765714286
0.56,0.2,0.24,0.85,0.765714286
0.6,0.16,0.24,0.55,0.765714286
0.6,0.16,0.24,0.6,0.765714286
0.68,0.04,0.28,0.6,0.765714286
0.68,0.04,0.28,0.65,0.765714286
0.56,0.2,0.24,0.9,0.764285714
0.6,0.16,0.24,0.65,0.764285714
0.64,0.12,0.24,0.5,0.764285714
0.68,0.04,0.28,0.7,0.764285714
0.68,0.04,0.28,0.75,0.764285714
0.68,0.04,0.28,0.8,0.764285714
0.56,0.2,0.24,0.95,0.762857143
0.6,0.16,0.24,0.7,0.762857143
0.6,0.16,0.24,0.75,0.762857143
0.64,0.12,0.24,0.55,0.762857143
0.6,0.16,0.24,0.8,0.761428571
0.6,0.16,0.24,0.85,0.761428571
0.6,0.16,0.24,0.9,0.761428571
0.6,0.16,0.24,0.95,0.761428571
0.64,0.12,0.24,0.6,0.761428571
0.68,0.04,0.28,0.95,0.761428571
0.64,0.12,0.24,0.65,0.76
0.68,0.04,0.28,0.85,0.76
0.68,0.04,0.28,0.9,0.76
0.64,0.12,0.24,0.7,0.758571429
0.64,0.12,0.24,0.75,0.758571429
0.64,0.12,0.24,0.8,0.758571429
0.64,0.12,0.24,0.85,0.758571429
0.72,0,0.28,0.65,0.758571429
0.12,0.68,0.2,0.5,0.757142857
0.16,0.64,0.2,0.5,0.757142857
0.16,0.64,0.2,0.55,0.757142857
0.2,0.6,0.2,0.5,0.757142857
0.2,0.6,0.2,0.55,0.757142857
0.2,0.6,0.2,0.6,0.757142857
0.24,0.56,0.2,0.5,0.757142857
0.24,0.56,0.2,0.55,0.757142857
0.24,0.56,0.2,0.6,0.757142857
0.24,0.56,0.2,0.65,0.757142857
0.28,0.52,0.2,0.5,0.757142857
0.28,0.52,0.2,0.55,0.757142857
0.28,0.52,0.2,0.6,0.757142857
0.32,0.48,0.2,0.5,0.757142857
0.32,0.48,0.2,0.55,0.757142857
0.36,0.44,0.2,0.5,0.757142857
0.36,0.44,0.2,0.55,0.757142857
0.36,0.44,0.2,0.6,0.757142857
0.4,0.4,0.2,0.5,0.757142857
0.4,0.4,0.2,0.55,0.757142857
0.4,0.4,0.2,0.6,0.757142857
0.4,0.4,0.2,0.65,0.757142857
0.44,0.36,0.2,0.5,0.757142857
0.44,0.36,0.2,0.55,0.757142857
0.64,0.12,0.24,0.9,0.757142857
0.64,0.12,0.24,0.95,0.757142857
0.68,0.08,0.24,0.5,0.757142857
0.68,0.08,0.24,0.55,0.757142857
0.68,0.08,0.24,0.65,0.757142857
0.72,0,0.28,0.5,0.757142857
0.72,0,0.28,0.55,0.757142857
0.72,0,0.28,0.6,0.757142857
0.72,0,0.28,0.7,0.757142857
0,0.8,0.2,0.5,0.755714286
0,0.8,0.2,0.55,0.755714286
0,0.8,0.2,0.6,0.755714286
0,0.8,0.2,0.65,0.755714286
0,0.8,0.2,0.7,0.755714286
0,0.8,0.2,0.75,0.755714286
0,0.8,0.2,0.8,0.755714286
0,0.8,0.2,0.85,0.755714286
0,0.8,0.2,0.9,0.755714286
0,0.8,0.2,0.95,0.755714286
0.04,0.76,0.2,0.5,0.755714286
0.04,0.76,0.2,0.55,0.755714286
0.04,0.76,0.2,0.6,0.755714286
0.04,0.76,0.2,0.65,0.755714286
0.04,0.76,0.2,0.7,0.755714286
0.04,0.76,0.2,0.75,0.755714286
0.04,0.76,0.2,0.8,0.755714286
0.04,0.76,0.2,0.85,0.755714286
0.04,0.76,0.2,0.9,0.755714286
0.04,0.76,0.2,0.95,0.755714286
0.08,0.72,0.2,0.5,0.755714286
0.08,0.72,0.2,0.55,0.755714286
0.08,0.72,0.2,0.6,0.755714286
0.08,0.72,0.2,0.65,0.755714286
0.08,0.72,0.2,0.7,0.755714286
0.08,0.72,0.2,0.75,0.755714286
0.08,0.72,0.2,0.8,0.755714286
0.08,0.72,0.2,0.85,0.755714286
0.08,0.72,0.2,0.9,0.755714286
0.08,0.72,0.2,0.95,0.755714286
0.12,0.68,0.2,0.55,0.755714286
0.12,0.68,0.2,0.6,0.755714286
0.12,0.68,0.2,0.65,0.755714286
0.12,0.68,0.2,0.7,0.755714286
0.12,0.68,0.2,0.75,0.755714286
0.12,0.68,0.2,0.8,0.755714286
0.12,0.68,0.2,0.85,0.755714286
0.12,0.68,0.2,0.9,0.755714286
0.12,0.68,0.2,0.95,0.755714286
0.16,0.64,0.2,0.6,0.755714286
0.16,0.64,0.2,0.65,0.755714286
0.16,0.64,0.2,0.7,0.755714286
0.16,0.64,0.2,0.75,0.755714286
0.16,0.64,0.2,0.8,0.755714286
0.16,0.64,0.2,0.85,0.755714286
0.16,0.64,0.2,0.9,0.755714286
0.16,0.64,0.2,0.95,0.755714286
0.2,0.6,0.2,0.65,0.755714286
0.2,0.6,0.2,0.7,0.755714286
0.2,0.6,0.2,0.75,0.755714286
0.2,0.6,0.2,0.8,0.755714286
0.2,0.6,0.2,0.85,0.755714286
0.2,0.6,0.2,0.9,0.755714286
0.2,0.6,0.2,0.95,0.755714286
0.28,0.52,0.2,0.65,0.755714286
0.28,0.52,0.2,0.7,0.755714286
0.32,0.48,0.2,0.6,0.755714286
0.32,0.48,0.2,0.65,0.755714286
0.32,0.48,0.2,0.7,0.755714286
0.36,0.44,0.2,0.65,0.755714286
0.36,0.44,0.2,0.7,0.755714286
0.4,0.4,0.2,0.7,0.755714286
0.4,0.4,0.2,0.9,0.755714286
0.4,0.4,0.2,0.95,0.755714286
0.44,0.36,0.2,0.6,0.755714286
0.44,0.36,0.2,0.65,0.755714286
0.44,0.36,0.2,0.7,0.755714286
0.44,0.36,0.2,0.85,0.755714286
0.48,0.32,0.2,0.5,0.755714286
0.48,0.32,0.2,0.55,0.755714286
0.48,0.32,0.2,0.6,0.755714286
0.48,0.32,0.2,0.65,0.755714286
0.48,0.32,0.2,0.7,0.755714286
0.68,0.08,0.24,0.6,0.755714286
0.68,0.08,0.24,0.7,0.755714286
0.24,0.56,0.2,0.7,0.754285714
0.24,0.56,0.2,0.75,0.754285714
0.24,0.56,0.2,0.8,0.754285714
0.24,0.56,0.2,0.85,0.754285714
0.24,0.56,0.2,0.9,0.754285714
0.24,0.56,0.2,0.95,0.754285714
0.28,0.52,0.2,0.75,0.754285714
0.32,0.48,0.2,0.75,0.754285714
0.32,0.48,0.2,0.8,0.754285714
0.36,0.44,0.2,0.75,0.754285714
0.36,0.44,0.2,0.8,0.754285714
0.36,0.44,0.2,0.85,0.754285714
0.36,0.44,0.2,0.9,0.754285714
0.36,0.44,0.2,0.95,0.754285714
0.4,0.4,0.2,0.75,0.754285714
0.4,0.4,0.2,0.8,0.754285714
0.4,0.4,0.2,0.85,0.754285714
0.44,0.36,0.2,0.75,0.754285714
0.44,0.36,0.2,0.8,0.754285714
0.44,0.36,0.2,0.9,0.754285714
0.44,0.36,0.2,0.95,0.754285714
0.48,0.32,0.2,0.75,0.754285714
0.48,0.32,0.2,0.8,0.754285714
0.48,0.32,0.2,0.85,0.754285714
0.52,0.28,0.2,0.5,0.754285714
0.52,0.28,0.2,0.55,0.754285714
0.52,0.28,0.2,0.6,0.754285714
0.52,0.28,0.2,0.65,0.754285714
0.52,0.28,0.2,0.7,0.754285714
0.52,0.28,0.2,0.75,0.754285714
0.52,0.28,0.2,0.9,0.754285714
0.52,0.28,0.2,0.95,0.754285714
0.56,0.24,0.2,0.5,0.754285714
0.56,0.24,0.2,0.55,0.754285714
0.56,0.24,0.2,0.6,0.754285714
0.56,0.24,0.2,0.65,0.754285714
0.56,0.24,0.2,0.8,0.754285714
0.56,0.24,0.2,0.85,0.754285714
0.56,0.24,0.2,0.9,0.754285714
0.68,0.08,0.24,0.75,0.754285714
0.68,0.08,0.24,0.8,0.754285714
0.68,0.08,0.24,0.85,0.754285714
0.68,0.08,0.24,0.9,0.754285714
0.68,0.08,0.24,0.95,0.754285714
0.72,0,0.28,0.75,0.754285714
0.72,0,0.28,0.8,0.754285714
0.72,0,0.28,0.85,0.754285714
0.72,0,0.28,0.9,0.754285714
0.72,0,0.28,0.95,0.754285714
0.72,0.04,0.24,0.6,0.754285714
0.72,0.04,0.24,0.65,0.754285714
0.72,0.04,0.24,0.7,0.754285714
0.72,0.04,0.24,0.75,0.754285714
0.72,0.04,0.24,0.8,0.754285714
0.72,0.04,0.24,0.85,0.754285714
0.72,0.04,0.24,0.9,0.754285714
0.28,0.52,0.2,0.8,0.752857143
0.28,0.52,0.2,0.85,0.752857143
0.28,0.52,0.2,0.9,0.752857143
0.28,0.52,0.2,0.95,0.752857143
0.32,0.48,0.2,0.85,0.752857143
0.32,0.48,0.2,0.9,0.752857143
0.32,0.48,0.2,0.95,0.752857143
0.48,0.32,0.2,0.9,0.752857143
0.48,0.32,0.2,0.95,0.752857143
0.52,0.28,0.2,0.8,0.752857143
0.52,0.28,0.2,0.85,0.752857143
0.56,0.24,0.2,0.7,0.752857143
0.56,0.24,0.2,0.75,0.752857143
0.56,0.24,0.2,0.95,0.752857143
0.6,0.2,0.2,0.5,0.752857143
0.6,0.2,0.2,0.65,0.752857143
0.6,0.2,0.2,0.7,0.752857143
0.6,0.2,0.2,0.75,0.752857143
0.72,0.04,0.24,0.5,0.752857143
0.72,0.04,0.24,0.55,0.752857143
0.6,0.2,0.2,0.55,0.751428571
0.6,0.2,0.2,0.6,0.751428571
0.6,0.2,0.2,0.9,0.751428571
0.72,0.04,0.24,0.95,0.751428571
0.76,0,0.24,0.5,0.751428571
0.76,0,0.24,0.55,0.751428571
0.76,0,0.24,0.6,0.751428571
0.76,0,0.24,0.65,0.751428571
0.76,0,0.24,0.7,0.751428571
0.76,0,0.24,0.9,0.751428571
0.76,0,0.24,0.95,0.751428571
0.6,0.2,0.2,0.8,0.75
0.6,0.2,0.2,0.85,0.75
0.64,0.16,0.2,0.5,0.75
0.64,0.16,0.2,0.55,0.75
0.64,0.16,0.2,0.6,0.75
0.64,0.16,0.2,0.65,0.75
0.68,0.12,0.2,0.5,0.75
0.76,0,0.24,0.75,0.75
0.76,0,0.24,0.8,0.75
0.6,0.2,0.2,0.95,0.748571429
0.64,0.16,0.2,0.7,0.748571429
0.64,0.16,0.2,0.75,0.748571429
0.64,0.16,0.2,0.8,0.748571429
0.64,0.16,0.2,0.85,0.748571429
0.64,0.16,0.2,0.9,0.748571429
0.64,0.16,0.2,0.95,0.748571429
0.68,0.12,0.2,0.65,0.748571429
0.68,0.12,0.2,0.7,0.748571429
0.68,0.12,0.2,0.75,0.748571429
0.68,0.12,0.2,0.8,0.748571429
0.68,0.12,0.2,0.85,0.748571429
0.68,0.12,0.2,0.9,0.748571429
0.68,0.12,0.2,0.95,0.748571429
0.72,0.08,0.2,0.75,0.748571429
0.76,0,0.24,0.85,0.748571429
0.68,0.12,0.2,0.55,0.747142857
0.68,0.12,0.2,0.6,0.747142857
0.72,0.08,0.2,0.5,0.747142857
0.72,0.08,0.2,0.6,0.747142857
0.72,0.08,0.2,0.65,0.747142857
0.72,0.08,0.2,0.7,0.747142857
0.72,0.08,0.2,0.8,0.747142857
0.72,0.08,0.2,0.85,0.747142857
0.72,0.08,0.2,0.9,0.747142857
0.72,0.08,0.2,0.95,0.747142857
0.72,0.08,0.2,0.55,0.745714286
0.76,0.04,0.2,0.5,0.744285714
0.76,0.04,0.2,0.55,0.744285714
0.76,0.04,0.2,0.6,0.744285714
0.76,0.04,0.2,0.85,0.744285714
0.76,0.04,0.2,0.9,0.744285714
0.76,0.04,0.2,0.65,0.742857143
0.76,0.04,0.2,0.7,0.742857143
0.76,0.04,0.2,0.75,0.742857143
0.76,0.04,0.2,0.8,0.742857143
0.76,0.04,0.2,0.95,0.742857143
0.8,0,0.2,0.5,0.741428571
0.8,0,0.2,0.55,0.741428571
0.8,0,0.2,0.6,0.74
0.8,0,0.2,0.65,0.74
0.64,0.2,0.16,0.65,0.738571429
0.64,0.2,0.16,0.7,0.738571429
0.64,0.2,0.16,0.75,0.738571429
0.64,0.2,0.16,0.8,0.738571429
0.64,0.2,0.16,0.85,0.738571429
0.64,0.2,0.16,0.9,0.738571429
0.64,0.2,0.16,0.95,0.738571429
0.68,0.16,0.16,0.75,0.738571429
0.68,0.16,0.16,0.8,0.738571429
0.68,0.16,0.16,0.85,0.738571429
0.68,0.16,0.16,0.9,0.738571429
0.68,0.16,0.16,0.95,0.738571429
0.8,0,0.2,0.7,0.738571429
0.8,0,0.2,0.75,0.738571429
0.6,0.24,0.16,0.65,0.737142857
0.6,0.24,0.16,0.7,0.737142857
0.6,0.24,0.16,0.95,0.737142857
0.64,0.2,0.16,0.5,0.737142857
0.64,0.2,0.16,0.55,0.737142857
0.64,0.2,0.16,0.6,0.737142857
0.68,0.16,0.16,0.5,0.737142857
0.68,0.16,0.16,0.55,0.737142857
0.68,0.16,0.16,0.6,0.737142857
0.68,0.16,0.16,0.65,0.737142857
0.68,0.16,0.16,0.7,0.737142857
0.72,0.12,0.16,0.5,0.737142857
0.72,0.12,0.16,0.55,0.737142857
0.72,0.12,0.16,0.6,0.737142857
0.72,0.12,0.16,0.65,0.737142857
0.72,0.12,0.16,0.7,0.737142857
0.72,0.12,0.16,0.75,0.737142857
0.72,0.12,0.16,0.8,0.737142857
0.72,0.12,0.16,0.85,0.737142857
0.72,0.12,0.16,0.9,0.737142857
0.8,0,0.2,0.8,0.737142857
0.8,0,0.2,0.85,0.737142857
0.52,0.32,0.16,0.7,0.735714286
0.56,0.28,0.16,0.7,0.735714286
0.56,0.28,0.16,0.75,0.735714286
0.56,0.28,0.16,0.8,0.735714286
0.56,0.28,0.16,0.85,0.735714286
0.6,0.24,0.16,0.5,0.735714286
0.6,0.24,0.16,0.55,0.735714286
0.6,0.24,0.16,0.6,0.735714286
0.6,0.24,0.16,0.75,0.735714286
0.6,0.24,0.16,0.8,0.735714286
0.6,0.24,0.16,0.85,0.735714286
0.6,0.24,0.16,0.9,0.735714286
0.72,0.12,0.16,0.95,0.735714286
0.76,0.08,0.16,0.5,0.735714286
0.8,0,0.2,0.9,0.735714286
0,0.84,0.16,0.5,0.734285714
0,0.84,0.16,0.55,0.734285714
0,0.84,0.16,0.6,0.734285714
0,0.84,0.16,0.65,0.734285714
0,0.84,0.16,0.7,0.734285714
0,0.84,0.16,0.75,0.734285714
0,0.84,0.16,0.8,0.734285714
0,0.84,0.16,0.85,0.734285714
0,0.84,0.16,0.9,0.734285714
0,0.84,0.16,0.95,0.734285714
0.04,0.8,0.16,0.5,0.734285714
0.04,0.8,0.16,0.55,0.734285714
0.04,0.8,0.16,0.6,0.734285714
0.04,0.8,0.16,0.65,0.734285714
0.04,0.8,0.16,0.7,0.734285714
0.04,0.8,0.16,0.75,0.734285714
0.04,0.8,0.16,0.8,0.734285714
0.04,0.8,0.16,0.85,0.734285714
0.04,0.8,0.16,0.9,0.734285714
0.04,0.8,0.16,0.95,0.734285714
0.08,0.76,0.16,0.8,0.734285714
0.08,0.76,0.16,0.85,0.734285714
0.08,0.76,0.16,0.9,0.734285714
0.08,0.76,0.16,0.95,0.734285714
0.48,0.36,0.16,0.5,0.734285714
0.48,0.36,0.16,0.7,0.734285714
0.52,0.32,0.16,0.5,0.734285714
0.52,0.32,0.16,0.55,0.734285714
0.52,0.32,0.16,0.6,0.734285714
0.52,0.32,0.16,0.65,0.734285714
0.52,0.32,0.16,0.75,0.734285714
0.52,0.32,0.16,0.8,0.734285714
0.52,0.32,0.16,0.85,0.734285714
0.56,0.28,0.16,0.5,0.734285714
0.56,0.28,0.16,0.55,0.734285714
0.56,0.28,0.16,0.6,0.734285714
0.56,0.28,0.16,0.65,0.734285714
0.56,0.28,0.16,0.9,0.734285714
0.56,0.28,0.16,0.95,0.734285714
0.76,0.08,0.16,0.55,0.734285714
0.76,0.08,0.16,0.6,0.734285714
0.76,0.08,0.16,0.65,0.734285714
0.76,0.08,0.16,0.7,0.734285714
0.8,0,0.2,0.95,0.734285714
0.8,0.04,0.16,0.5,0.734285714
0.8,0.04,0.16,0.55,0.734285714
0.8,0.04,0.16,0.6,0.734285714
0.8,0.04,0.16,0.65,0.734285714
0.08,0.76,0.16,0.5,0.732857143
0.08,0.76,0.16,0.55,0.732857143
0.08,0.76,0.16,0.6,0.732857143
0.08,0.76,0.16,0.65,0.732857143
0.08,0.76,0.16,0.7,0.732857143
0.08,0.76,0.16,0.75,0.732857143
0.12,0.72,0.16,0.5,0.732857143
0.12,0.72,0.16,0.55,0.732857143
0.12,0.72,0.16,0.6,0.732857143
0.12,0.72,0.16,0.65,0.732857143
0.12,0.72,0.16,0.7,0.732857143
0.12,0.72,0.16,0.75,0.732857143
0.12,0.72,0.16,0.8,0.732857143
0.12,0.72,0.16,0.85,0.732857143
0.12,0.72,0.16,0.9,0.732857143
0.12,0.72,0.16,0.95,0.732857143
0.16,0.68,0.16,0.5,0.732857143
0.16,0.68,0.16,0.55,0.732857143
0.16,0.68,0.16,0.6,0.732857143
0.16,0.68,0.16,0.65,0.732857143
0.16,0.68,0.16,0.7,0.732857143
0.16,0.68,0.16,0.75,0.732857143
0.16,0.68,0.16,0.8,0.732857143
0.16,0.68,0.16,0.85,0.732857143
0.16,0.68,0.16,0.9,0.732857143
0.16,0.68,0.16,0.95,0.732857143
